comparison,item,direct_count,group_count,combined_count,direct_per_1000_tokens,group_per_1000_tokens,difference_direct_minus_group_per_1000,log_ratio_direct_vs_group,log_likelihood_g2,dominant_modality,direct_tokens_denominator,group_tokens_denominator
direct_vs_group_psychosomatic,selten,2,3,5,0.0227,0.038,-0.0154,-0.6474,0.3294,group,88221,78851
direct_vs_group_psychosomatic,sowohl,2,3,5,0.0227,0.038,-0.0154,-0.6474,0.3294,group,88221,78851
direct_vs_group_psychosomatic,teils,2,3,5,0.0227,0.038,-0.0154,-0.6474,0.3294,group,88221,78851
direct_vs_group_psychosomatic,therapeutischer,2,3,5,0.0227,0.038,-0.0154,-0.6474,0.3294,group,88221,78851
direct_vs_group_psychosomatic,unterbrochen,2,3,5,0.0227,0.038,-0.0154,-0.6474,0.3294,group,88221,78851
direct_vs_group_psychosomatic,verabschiede,2,3,5,0.0227,0.038,-0.0154,-0.6474,0.3294,group,88221,78851
direct_vs_group_psychosomatic,vorbeigehen,2,3,5,0.0227,0.038,-0.0154,-0.6474,0.3294,group,88221,78851
direct_vs_group_psychosomatic,zugelassen,2,3,5,0.0227,0.038,-0.0154,-0.6474,0.3294,group,88221,78851
direct_vs_group_psychosomatic,geplant,31,32,63,0.3514,0.4058,-0.0544,-0.2071,0.3266,group,88221,78851
direct_vs_group_psychosomatic,Tage,30,31,61,0.3401,0.3931,-0.0531,-0.2085,0.3208,group,88221,78851
direct_vs_group_psychosomatic,fest,24,18,42,0.272,0.2283,0.0438,0.2433,0.3187,direct,88221,78851
direct_vs_group_psychosomatic,Entgleisung,9,6,15,0.102,0.0761,0.0259,0.3855,0.3145,direct,88221,78851
direct_vs_group_psychosomatic,Schlaf,9,6,15,0.102,0.0761,0.0259,0.3855,0.3145,direct,88221,78851
direct_vs_group_psychosomatic,Weg,9,6,15,0.102,0.0761,0.0259,0.3855,0.3145,direct,88221,78851
direct_vs_group_psychosomatic,abholen,9,6,15,0.102,0.0761,0.0259,0.3855,0.3145,direct,88221,78851
direct_vs_group_psychosomatic,ambulant,9,6,15,0.102,0.0761,0.0259,0.3855,0.3145,direct,88221,78851
direct_vs_group_psychosomatic,ausführlich,9,6,15,0.102,0.0761,0.0259,0.3855,0.3145,direct,88221,78851
direct_vs_group_psychosomatic,bespreche,9,6,15,0.102,0.0761,0.0259,0.3855,0.3145,direct,88221,78851
direct_vs_group_psychosomatic,10mg,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,Diskussion,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,Hinweise,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,Iso,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,Jetzt,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,Klinikkonferenz,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,Kollegin,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,Nonsuizidvertrag,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,Rat,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,Sachen,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,Training,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,Unter,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,abgeben,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,angeschaut,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,auszufüllen,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,belastend,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,erkundigen,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,gilt,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,halte,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,keiner,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,latenten,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,mitmachen,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,quasi,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,regelmäßige,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,schöne,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,sofort,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,verfügbar,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,verhalten,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,übers,5,3,8,0.0567,0.038,0.0186,0.4901,0.306,direct,88221,78851
direct_vs_group_psychosomatic,In,27,28,55,0.306,0.3551,-0.0491,-0.2135,0.3037,group,88221,78851
direct_vs_group_psychosomatic,Anfang,14,10,24,0.1587,0.1268,0.0319,0.3037,0.2963,direct,88221,78851
direct_vs_group_psychosomatic,braucht,25,26,51,0.2834,0.3297,-0.0464,-0.2175,0.2926,group,88221,78851
direct_vs_group_psychosomatic,sonst,56,45,101,0.6348,0.5707,0.0641,0.1504,0.2834,direct,88221,78851
direct_vs_group_psychosomatic,Wie,37,29,66,0.4194,0.3678,0.0516,0.1842,0.2817,direct,88221,78851
direct_vs_group_psychosomatic,bekommt,37,29,66,0.4194,0.3678,0.0516,0.1842,0.2817,direct,88221,78851
direct_vs_group_psychosomatic,sowie,23,24,47,0.2607,0.3044,-0.0437,-0.2221,0.2816,group,88221,78851
direct_vs_group_psychosomatic,Auslöser,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Ca,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Derma,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Einführung,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Funktion,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Gruppentherapien,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Jahre,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Konnte,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Könntet,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Laborkontrolle,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Leber,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Praktikant,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Schizophrenie,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Stellen,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Syndrom,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Teamsitzung,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,UAW,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Verbindung,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Versuche,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Vorgeschichte,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,WIKI,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Wirkung,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,anstatt,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,dennoch,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,einschätzen,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,fehlenden,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,getan,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,hält,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,konkreten,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,meinerseits,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,motiviert,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,möglichen,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,möglicherweise,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,nächstes,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,positive,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,reagiert,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,rechts,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,schlechte,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,stationärer,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,stellt,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,stressig,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,vorgestellt,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,zuvor,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Überforderungserleben,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,Übung,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,üben,3,4,7,0.034,0.0507,-0.0167,-0.5246,0.2777,group,88221,78851
direct_vs_group_psychosomatic,gut,202,171,373,2.2897,2.1686,0.1211,0.0777,0.2736,direct,88221,78851
direct_vs_group_psychosomatic,Im,21,22,43,0.238,0.279,-0.041,-0.2276,0.271,group,88221,78851
direct_vs_group_psychosomatic,besser,42,42,84,0.4761,0.5327,-0.0566,-0.162,0.2646,group,88221,78851
direct_vs_group_psychosomatic,Monat,41,41,82,0.4647,0.52,-0.0552,-0.162,0.2583,group,88221,78851
direct_vs_group_psychosomatic,lange,26,20,46,0.2947,0.2536,0.0411,0.2084,0.256,direct,88221,78851
direct_vs_group_psychosomatic,neuen,26,20,46,0.2947,0.2536,0.0411,0.2084,0.256,direct,88221,78851
direct_vs_group_psychosomatic,weitere,18,19,37,0.204,0.241,-0.0369,-0.2379,0.2559,group,88221,78851
direct_vs_group_psychosomatic,Angstsymptomatik,4,5,9,0.0453,0.0634,-0.0181,-0.4515,0.252,group,88221,78851
direct_vs_group_psychosomatic,Befinden,4,5,9,0.0453,0.0634,-0.0181,-0.4515,0.252,group,88221,78851
direct_vs_group_psychosomatic,Laut,4,5,9,0.0453,0.0634,-0.0181,-0.4515,0.252,group,88221,78851
direct_vs_group_psychosomatic,Mahlzeiten,4,5,9,0.0453,0.0634,-0.0181,-0.4515,0.252,group,88221,78851
direct_vs_group_psychosomatic,Pläne,4,5,9,0.0453,0.0634,-0.0181,-0.4515,0.252,group,88221,78851
direct_vs_group_psychosomatic,VG,4,5,9,0.0453,0.0634,-0.0181,-0.4515,0.252,group,88221,78851
direct_vs_group_psychosomatic,\,4,5,9,0.0453,0.0634,-0.0181,-0.4515,0.252,group,88221,78851
direct_vs_group_psychosomatic,angeboten,4,5,9,0.0453,0.0634,-0.0181,-0.4515,0.252,group,88221,78851
direct_vs_group_psychosomatic,arbeitet,4,5,9,0.0453,0.0634,-0.0181,-0.4515,0.252,group,88221,78851
direct_vs_group_psychosomatic,begrenzt,4,5,9,0.0453,0.0634,-0.0181,-0.4515,0.252,group,88221,78851
direct_vs_group_psychosomatic,durchgeführt,4,5,9,0.0453,0.0634,-0.0181,-0.4515,0.252,group,88221,78851
direct_vs_group_psychosomatic,g,4,5,9,0.0453,0.0634,-0.0181,-0.4515,0.252,group,88221,78851
direct_vs_group_psychosomatic,gesetzt,4,5,9,0.0453,0.0634,-0.0181,-0.4515,0.252,group,88221,78851
direct_vs_group_psychosomatic,gezeigt,4,5,9,0.0453,0.0634,-0.0181,-0.4515,0.252,group,88221,78851
direct_vs_group_psychosomatic,langsam,4,5,9,0.0453,0.0634,-0.0181,-0.4515,0.252,group,88221,78851
direct_vs_group_psychosomatic,organisieren,4,5,9,0.0453,0.0634,-0.0181,-0.4515,0.252,group,88221,78851
direct_vs_group_psychosomatic,verlegen,4,5,9,0.0453,0.0634,-0.0181,-0.4515,0.252,group,88221,78851
direct_vs_group_psychosomatic,zufrieden,4,5,9,0.0453,0.0634,-0.0181,-0.4515,0.252,group,88221,78851
direct_vs_group_psychosomatic,Ärztin,4,5,9,0.0453,0.0634,-0.0181,-0.4515,0.252,group,88221,78851
direct_vs_group_psychosomatic,Vereinbarung,17,18,35,0.1927,0.2283,-0.0356,-0.2422,0.2511,group,88221,78851
direct_vs_group_psychosomatic,denken,15,11,26,0.17,0.1395,0.0305,0.2686,0.2506,direct,88221,78851
direct_vs_group_psychosomatic,lieber,15,11,26,0.17,0.1395,0.0305,0.2686,0.2506,direct,88221,78851
direct_vs_group_psychosomatic,vorbei,15,11,26,0.17,0.1395,0.0305,0.2686,0.2506,direct,88221,78851
direct_vs_group_psychosomatic,Wasser,10,7,17,0.1134,0.0888,0.0246,0.3234,0.2489,direct,88221,78851
direct_vs_group_psychosomatic,ansetzen,10,7,17,0.1134,0.0888,0.0246,0.3234,0.2489,direct,88221,78851
direct_vs_group_psychosomatic,aufnehmen,10,7,17,0.1134,0.0888,0.0246,0.3234,0.2489,direct,88221,78851
direct_vs_group_psychosomatic,generell,10,7,17,0.1134,0.0888,0.0246,0.3234,0.2489,direct,88221,78851
direct_vs_group_psychosomatic,schlechter,10,7,17,0.1134,0.0888,0.0246,0.3234,0.2489,direct,88221,78851
direct_vs_group_psychosomatic,unserem,10,7,17,0.1134,0.0888,0.0246,0.3234,0.2489,direct,88221,78851
direct_vs_group_psychosomatic,Ziel,16,17,33,0.1814,0.2156,-0.0342,-0.2469,0.2466,group,88221,78851
direct_vs_group_psychosomatic,B,39,39,78,0.4421,0.4946,-0.0525,-0.162,0.2457,group,88221,78851
direct_vs_group_psychosomatic,früher,15,16,31,0.17,0.2029,-0.0329,-0.2522,0.2422,group,88221,78851
direct_vs_group_psychosomatic,Visite,70,68,138,0.7935,0.8624,-0.0689,-0.1205,0.2392,group,88221,78851
direct_vs_group_psychosomatic,Probleme,14,15,29,0.1587,0.1902,-0.0315,-0.2582,0.2381,group,88221,78851
direct_vs_group_psychosomatic,Beziehung,5,6,11,0.0567,0.0761,-0.0194,-0.403,0.238,group,88221,78851
direct_vs_group_psychosomatic,Kontrollen,5,6,11,0.0567,0.0761,-0.0194,-0.403,0.238,group,88221,78851
direct_vs_group_psychosomatic,Punkte,5,6,11,0.0567,0.0761,-0.0194,-0.403,0.238,group,88221,78851
direct_vs_group_psychosomatic,Wechsel,5,6,11,0.0567,0.0761,-0.0194,-0.403,0.238,group,88221,78851
direct_vs_group_psychosomatic,Welche,5,6,11,0.0567,0.0761,-0.0194,-0.403,0.238,group,88221,78851
direct_vs_group_psychosomatic,anstrengend,5,6,11,0.0567,0.0761,-0.0194,-0.403,0.238,group,88221,78851
direct_vs_group_psychosomatic,häufiger,5,6,11,0.0567,0.0761,-0.0194,-0.403,0.238,group,88221,78851
direct_vs_group_psychosomatic,inhaltlich,5,6,11,0.0567,0.0761,-0.0194,-0.403,0.238,group,88221,78851
direct_vs_group_psychosomatic,mind,5,6,11,0.0567,0.0761,-0.0194,-0.403,0.238,group,88221,78851
direct_vs_group_psychosomatic,starten,5,6,11,0.0567,0.0761,-0.0194,-0.403,0.238,group,88221,78851
direct_vs_group_psychosomatic,unabhängig,5,6,11,0.0567,0.0761,-0.0194,-0.403,0.238,group,88221,78851
direct_vs_group_psychosomatic,+900g,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,18h,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,AD,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Abstriche,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Allergien,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Amlodipin,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Anlaufstellen,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Anmerkung,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Anspruch,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Arztbriefes,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Atypische,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Aufteilung,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Augenhöhe,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Beachtung,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Behandlungsvertrag,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Beutel,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Bezugstherapie,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Browser,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Buprenorphinpflaster,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,COPD,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Cetirizin,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Cholesterin,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Chronische,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Dadurch,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Daten,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Dok,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Drang,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,EDQuest,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,EUS,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Einfluss,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Einschränkung,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Eintragen,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Einzeltermin,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Emotionalität,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Endokrinologie,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Entlassungen,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Essanamnese,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,F,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Flasche,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Flur,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Freitagmorgen,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Geldsorgen,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Gewichtszieles,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Gründen,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,H,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Hashtag_Psychopharmaka,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Hausaufgabe,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Hausärztin,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Home,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Information,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Intervallbehandlung,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,K,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Kapazität,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Kapsel,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Kindern,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Klingt,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Konferenz,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Konsums,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Kontaktdaten,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Kontexten,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Krankheitsmodell,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Könnten,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Laborwerte,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Leidensdruck,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,LuFu,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Macht,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Man,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Merci,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Migrationsgeschichte,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Nebenwirkungen,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Neuzugang,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Notizen,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Oberarztvisite,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Online,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Phasen,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Phosphatausscheidung,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Psychologin,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Rückmeldungen,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Schmerzbereich,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Schnupfen,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Serologie,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
direct_vs_group_psychosomatic,Spannungsregulation,2,1,3,0.0227,0.0127,0.01,0.575,0.237,direct,88221,78851
