comparison,item,direct_count,group_count,combined_count,direct_per_1000_tokens,group_per_1000_tokens,difference_direct_minus_group_per_1000,log_ratio_direct_vs_group,log_likelihood_g2,dominant_modality,direct_tokens_denominator,group_tokens_denominator
direct_vs_group_nonadjacent,bearbeiten,7,5,12,0.0793,0.0575,0.0219,0.4274,0.3076,direct,88221,87002
direct_vs_group_nonadjacent,beraten,7,5,12,0.0793,0.0575,0.0219,0.4274,0.3076,direct,88221,87002
direct_vs_group_nonadjacent,gewünscht,7,5,12,0.0793,0.0575,0.0219,0.4274,0.3076,direct,88221,87002
direct_vs_group_nonadjacent,karte,7,5,12,0.0793,0.0575,0.0219,0.4274,0.3076,direct,88221,87002
direct_vs_group_nonadjacent,stattdessen,7,5,12,0.0793,0.0575,0.0219,0.4274,0.3076,direct,88221,87002
direct_vs_group_nonadjacent,sucht,7,5,12,0.0793,0.0575,0.0219,0.4274,0.3076,direct,88221,87002
direct_vs_group_nonadjacent,unklar,7,5,12,0.0793,0.0575,0.0219,0.4274,0.3076,direct,88221,87002
direct_vs_group_nonadjacent,welchem,7,5,12,0.0793,0.0575,0.0219,0.4274,0.3076,direct,88221,87002
direct_vs_group_nonadjacent,geplant,31,35,66,0.3514,0.4023,-0.0509,-0.1925,0.3014,group,88221,87002
direct_vs_group_nonadjacent,Ziel,16,19,35,0.1814,0.2184,-0.037,-0.2611,0.3009,group,88221,87002
direct_vs_group_nonadjacent,bekommt,37,32,69,0.4194,0.3678,0.0516,0.1864,0.2964,direct,88221,87002
direct_vs_group_nonadjacent,mein,25,21,46,0.2834,0.2414,0.042,0.2261,0.2948,direct,88221,87002
direct_vs_group_nonadjacent,später,32,36,68,0.3627,0.4138,-0.0511,-0.1875,0.2944,group,88221,87002
direct_vs_group_nonadjacent,Rahmen,15,12,27,0.17,0.1379,0.0321,0.2903,0.2936,direct,88221,87002
direct_vs_group_nonadjacent,darum,15,12,27,0.17,0.1379,0.0321,0.2903,0.2936,direct,88221,87002
direct_vs_group_nonadjacent,lieber,15,12,27,0.17,0.1379,0.0321,0.2903,0.2936,direct,88221,87002
direct_vs_group_nonadjacent,zum,131,138,269,1.4849,1.5862,-0.1013,-0.0949,0.2926,group,88221,87002
direct_vs_group_nonadjacent,mehr,147,136,283,1.6663,1.5632,0.1031,0.0917,0.2883,direct,88221,87002
direct_vs_group_nonadjacent,lange,26,22,48,0.2947,0.2529,0.0418,0.216,0.2804,direct,88221,87002
direct_vs_group_nonadjacent,besprochen,93,99,192,1.0542,1.1379,-0.0837,-0.1098,0.2803,group,88221,87002
direct_vs_group_nonadjacent,Personen,7,9,16,0.0793,0.1034,-0.0241,-0.3611,0.2793,group,88221,87002
direct_vs_group_nonadjacent,Verdacht,7,9,16,0.0793,0.1034,-0.0241,-0.3611,0.2793,group,88221,87002
direct_vs_group_nonadjacent,nichts,70,63,133,0.7935,0.7241,0.0693,0.1308,0.2776,direct,88221,87002
direct_vs_group_nonadjacent,vielen,39,34,73,0.4421,0.3908,0.0513,0.1752,0.2767,direct,88221,87002
direct_vs_group_nonadjacent,bzw,35,39,74,0.3967,0.4483,-0.0515,-0.1741,0.2756,group,88221,87002
direct_vs_group_nonadjacent,nimmt,18,21,39,0.204,0.2414,-0.0373,-0.2369,0.2746,group,88221,87002
direct_vs_group_nonadjacent,gesprochen,54,48,102,0.6121,0.5517,0.0604,0.1482,0.2746,direct,88221,87002
direct_vs_group_nonadjacent,weil,89,81,170,1.0088,0.931,0.0778,0.115,0.2735,direct,88221,87002
direct_vs_group_nonadjacent,25,8,6,14,0.0907,0.069,0.0217,0.3669,0.2595,direct,88221,87002
direct_vs_group_nonadjacent,=,8,6,14,0.0907,0.069,0.0217,0.3669,0.2595,direct,88221,87002
direct_vs_group_nonadjacent,Therapeutin,8,6,14,0.0907,0.069,0.0217,0.3669,0.2595,direct,88221,87002
direct_vs_group_nonadjacent,dokumentieren,8,6,14,0.0907,0.069,0.0217,0.3669,0.2595,direct,88221,87002
direct_vs_group_nonadjacent,LZ,8,10,18,0.0907,0.1149,-0.0243,-0.3249,0.2514,group,88221,87002
direct_vs_group_nonadjacent,Verträglichkeit,8,10,18,0.0907,0.1149,-0.0243,-0.3249,0.2514,group,88221,87002
direct_vs_group_nonadjacent,absetzen,8,10,18,0.0907,0.1149,-0.0243,-0.3249,0.2514,group,88221,87002
direct_vs_group_nonadjacent,geändert,8,10,18,0.0907,0.1149,-0.0243,-0.3249,0.2514,group,88221,87002
direct_vs_group_nonadjacent,Team,73,78,151,0.8275,0.8965,-0.0691,-0.115,0.2425,group,88221,87002
direct_vs_group_nonadjacent,besser,42,46,88,0.4761,0.5287,-0.0526,-0.1498,0.2418,group,88221,87002
direct_vs_group_nonadjacent,versucht,30,26,56,0.3401,0.2988,0.0412,0.1827,0.233,direct,88221,87002
direct_vs_group_nonadjacent,Fuß,9,11,20,0.102,0.1264,-0.0244,-0.2957,0.2291,group,88221,87002
direct_vs_group_nonadjacent,erklärt,9,11,20,0.102,0.1264,-0.0244,-0.2957,0.2291,group,88221,87002
direct_vs_group_nonadjacent,schaffe,9,11,20,0.102,0.1264,-0.0244,-0.2957,0.2291,group,88221,87002
direct_vs_group_nonadjacent,seien,9,11,20,0.102,0.1264,-0.0244,-0.2957,0.2291,group,88221,87002
direct_vs_group_nonadjacent,bezüglich,23,26,49,0.2607,0.2988,-0.0381,-0.1934,0.2279,group,88221,87002
direct_vs_group_nonadjacent,sowie,23,26,49,0.2607,0.2988,-0.0381,-0.1934,0.2279,group,88221,87002
direct_vs_group_nonadjacent,200,9,7,16,0.102,0.0805,0.0216,0.321,0.2236,direct,88221,87002
direct_vs_group_nonadjacent,Struktur,9,7,16,0.102,0.0805,0.0216,0.321,0.2236,direct,88221,87002
direct_vs_group_nonadjacent,Weg,9,7,16,0.102,0.0805,0.0216,0.321,0.2236,direct,88221,87002
direct_vs_group_nonadjacent,abholen,9,7,16,0.102,0.0805,0.0216,0.321,0.2236,direct,88221,87002
direct_vs_group_nonadjacent,sowieso,9,7,16,0.102,0.0805,0.0216,0.321,0.2236,direct,88221,87002
direct_vs_group_nonadjacent,gut,202,190,392,2.2897,2.1839,0.1058,0.0681,0.2194,direct,88221,87002
direct_vs_group_nonadjacent,13h,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Anteil,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Apotheke,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Atelier,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Auto,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Bedarfsmedikation,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Biographie,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Brot,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Dazu,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Dokument,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Einstellungen,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Einzeltherapie,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Entschuldige,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Fallbesprechung,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Fragt,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Freue,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,IT,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Intelligenzminderung,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Krankenhaus,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Krankentransport,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Krankschreibung,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Kreislauf,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Med,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Phobie,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Spaziergang,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Unverträglichkeiten,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Vertretungen,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Visitendoku,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Vor,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Voraussetzung,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Vorschlag,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Wohngruppe,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Zukunft,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,Zweifel,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,abgebrochen,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,abgelehnt,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,abgesagt,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,abklären,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,akzeptieren,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,allgemein,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,aufgreifen,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,aufschreiben,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,aussieht,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,bewegen,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,bezugstherapeutische,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,eingeschränkt,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,empfinde,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,funktionieren,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,gehandhabt,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,gestrigen,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,gäbe,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,hinterlegt,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,hohes,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,intensiv,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,irgendwelche,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,liest,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,links,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,nah,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,negative,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,negativen,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,neuer,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,nüchtern,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,perfekt,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,privaten,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,selten,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,speziell,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,starkes,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,ständig,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,teils,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,therapeutischer,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,tägliche,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,unterbrochen,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,vorbeigehen,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,wechselt,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,wiederkommen,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,zugelassen,2,3,5,0.0227,0.0345,-0.0118,-0.5055,0.2155,group,88221,87002
direct_vs_group_nonadjacent,+,25,28,53,0.2834,0.3218,-0.0385,-0.1805,0.2142,group,88221,87002
direct_vs_group_nonadjacent,letzte,25,28,53,0.2834,0.3218,-0.0385,-0.1805,0.2142,group,88221,87002
direct_vs_group_nonadjacent,genommen,10,12,22,0.1134,0.1379,-0.0246,-0.2716,0.211,group,88221,87002
direct_vs_group_nonadjacent,purging,10,12,22,0.1134,0.1379,-0.0246,-0.2716,0.211,group,88221,87002
direct_vs_group_nonadjacent,dass,543,521,1064,6.155,5.9884,0.1666,0.0395,0.2003,direct,88221,87002
direct_vs_group_nonadjacent,evtl,28,31,59,0.3174,0.3563,-0.0389,-0.1645,0.1972,group,88221,87002
direct_vs_group_nonadjacent,Handy,11,13,24,0.1247,0.1494,-0.0247,-0.2514,0.1958,group,88221,87002
direct_vs_group_nonadjacent,nachdem,11,13,24,0.1247,0.1494,-0.0247,-0.2514,0.1958,group,88221,87002
direct_vs_group_nonadjacent,aufnehmen,10,8,18,0.1134,0.092,0.0214,0.2848,0.1957,direct,88221,87002
direct_vs_group_nonadjacent,generell,10,8,18,0.1134,0.092,0.0214,0.2848,0.1957,direct,88221,87002
direct_vs_group_nonadjacent,planen,10,8,18,0.1134,0.092,0.0214,0.2848,0.1957,direct,88221,87002
direct_vs_group_nonadjacent,zumindest,10,8,18,0.1134,0.092,0.0214,0.2848,0.1957,direct,88221,87002
direct_vs_group_nonadjacent,|,10,8,18,0.1134,0.092,0.0214,0.2848,0.1957,direct,88221,87002
direct_vs_group_nonadjacent,Hier,29,32,61,0.3287,0.3678,-0.0391,-0.1598,0.1923,group,88221,87002
direct_vs_group_nonadjacent,37,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,60,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,75mg,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Anruf,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Armut,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Artikel,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Auge,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Bereiche,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Bereichen,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Blutentnahme,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Dankeschön,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Entzündungswerte,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Erstmal,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Esstagebuch,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Expo,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Frühbesprechung,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Gewichtsvereinbarungen,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Habt,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Intervall,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,J,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Kost,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Kurs,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Leid,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Maßnahmen,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Mittagspause,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Niereninsuffizienz,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Panaritium,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Post,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Rückruf,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Schade,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Schaue,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Schön,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Symptomtagebuch,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Umstände,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Verpflichtungen,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Vorgehen,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Weiterbehandlung,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Weiterbildung,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Wunde,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Zwangsstörung,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,ankündigen,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,aufeinander,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,benötige,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,besetzt,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,donnerstags,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,einarbeiten,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,eins,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,erleichtert,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,erreiche,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,fehlte,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,fiel,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,gestartet,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,grinning,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,großen,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,gruppe,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,irgendwo,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,koordinieren,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,korrigieren,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,kurzem,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,nachstationär,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,notiert,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,pflege,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,psychosoziale,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,rausgehen,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,solange,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,stimmen,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,tag,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,vermute,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,vertrete,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,via,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,vorliegt,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,wiegen,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,zeitlichen,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,zweimal,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Änderungen,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,ä,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,ärztliche,3,2,5,0.034,0.023,0.011,0.4654,0.1877,direct,88221,87002
direct_vs_group_nonadjacent,Haus,12,14,26,0.136,0.1609,-0.0249,-0.2342,0.1831,group,88221,87002
direct_vs_group_nonadjacent,nächste,123,128,251,1.3942,1.4712,-0.077,-0.0773,0.1813,group,88221,87002
direct_vs_group_nonadjacent,Kann,22,19,41,0.2494,0.2184,0.031,0.1864,0.18,direct,88221,87002
direct_vs_group_nonadjacent,Abhängigkeit,11,9,20,0.1247,0.1034,0.0212,0.2556,0.1735,direct,88221,87002
direct_vs_group_nonadjacent,eingetragen,11,9,20,0.1247,0.1034,0.0212,0.2556,0.1735,direct,88221,87002
direct_vs_group_nonadjacent,gebessert,11,9,20,0.1247,0.1034,0.0212,0.2556,0.1735,direct,88221,87002
direct_vs_group_nonadjacent,Heute,13,15,28,0.1474,0.1724,-0.0251,-0.2194,0.1722,group,88221,87002
direct_vs_group_nonadjacent,hilfreich,13,15,28,0.1474,0.1724,-0.0251,-0.2194,0.1722,group,88221,87002
direct_vs_group_nonadjacent,Der,23,20,43,0.2607,0.2299,0.0308,0.177,0.1698,direct,88221,87002
direct_vs_group_nonadjacent,wohl,56,51,107,0.6348,0.5862,0.0486,0.1136,0.1693,direct,88221,87002
direct_vs_group_nonadjacent,Auch,14,16,30,0.1587,0.1839,-0.0252,-0.2065,0.1627,group,88221,87002
direct_vs_group_nonadjacent,Probleme,14,16,30,0.1587,0.1839,-0.0252,-0.2065,0.1627,group,88221,87002
direct_vs_group_nonadjacent,Arztbriefe,3,4,7,0.034,0.046,-0.012,-0.3826,0.1576,group,88221,87002
direct_vs_group_nonadjacent,Auslöser,3,4,7,0.034,0.046,-0.012,-0.3826,0.1576,group,88221,87002
direct_vs_group_nonadjacent,Ca,3,4,7,0.034,0.046,-0.012,-0.3826,0.1576,group,88221,87002
