comparison,item,direct_count,group_count,combined_count,direct_per_1000_tokens,group_per_1000_tokens,difference_direct_minus_group_per_1000,log_ratio_direct_vs_group,log_likelihood_g2,dominant_modality,direct_tokens_denominator,group_tokens_denominator
direct_vs_group_full,Augenhöhe,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Autonomie,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Beachtung,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Behandlungsvertrag,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Beutel,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Bezugstherapie,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Biographische,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Browser,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Buprenorphinpflaster,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Burgermoji,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,COPD,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Cetirizin,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Cholesterin,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Chronische,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,DSM,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Dadurch,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Daten,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Deinem,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Dok,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Drang,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,EDQuest,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Einfluss,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Einschränkung,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Einteilung,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Eintragen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Einzeltermin,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Emotionalität,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Endokrinologie,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Endoscopy,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Entlassungen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Essanamnese,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Excel,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,F,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Flasche,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Flur,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Freitagmorgen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Ganz,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Geldsorgen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Gewichtszieles,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Gründen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,H,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Hashtag_Psychopharmaka,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Hausaufgabe,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Hausärztin,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Home,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Information,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Intervallbehandlung,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,K,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Kapazität,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Kindern,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Klingt,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Komme,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Konferenz,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Konsums,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Kontaktdaten,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Kontexten,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Krass,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Könnten,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,LIebe,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Leidensdruck,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,LuFu,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Macht,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Man,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Merci,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Migrationsgeschichte,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Nebenwirkungen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Neuzugang,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Nieren,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Online,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Outlook,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Phasen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Phosphatausscheidung,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Probandenquittung,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Psychologin,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Psychotherapeutisch,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Radiologen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Rückmeldungen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Schmerzbereich,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Schnupfen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Serologie,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Siehst,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Spannungsregulation,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Stationsregeln,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Stehen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,T0,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Tagesverlauf,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,TansVer,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Tanzen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Testungen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Tilidin,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Tja,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Veranstaltung,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Verträge,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Weil,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Weiter,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Wochenplan,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Zuerst,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Zusätzlich,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Zw,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Zwecks,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,abgeneigt,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,abhole,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,absolut,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,aktuelles,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,anzufangen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,aufessen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,auffällt,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,aufgehoben,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,ausgegangen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,auszuhalten,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,auszutauschen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,beantragen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,befürchte,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,beschrieb,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,besorgen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,bezogen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,biogr,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,bloß,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,brauch,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,dato,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,dauert,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,diesmal,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,drängt,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,eigentlichen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,einspringen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,entlassung,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,entsprechenden,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,erhöhte,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,erkannt,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,erkläre,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,erledigen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,essgruppe,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,extra,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,fall,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,fallen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,finale,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,fyi,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,fürchte,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,geboren,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,gedanklich,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,geklebt,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,gelungen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,gesammelt,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,geschoben,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,gesichert,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,gewichtsvertrag,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,gibst,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,gründen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,handy,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,hinbekommen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,hinterfragt,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,holst,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,ind,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,info,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,instabil,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,interessanten,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,irgendjemand,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,ists,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,kalt,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,kapazität,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,kl,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,kläre,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,kommentiert,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,kontakt,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,kopiert,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,krankheitsbedingt,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,kämpfen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,körp,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,lang,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,lasse,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,längeren,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,mitzubringen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,nachbesprechen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,ordentlich,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,pcr,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,psychologische,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,psychotherapeutisch,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,pulmonale,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,re,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,rede,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,reingeschaut,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,roter,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,räumen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,schief,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,schüchtern,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,setze,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,sicherstellen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,som,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,soziales,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,steigendem,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,the,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,thematisierte,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,umgestellt,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,ums,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,upside_down_face,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,verabredet,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,verfehlt,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,vermutet,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,versprochen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,verständigen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,vertretet,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,verwenden,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,verändert,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,visitieren,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,voraus,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,vorgesehen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,wach,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,wackelig,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,wahnhaft,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,weitermachen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,weitersagen,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,wärst,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,zugewandt,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,zusammengefunden,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,zwischendrin,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Über,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Übergriff,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,überprüft,2,1,3,0.0227,0.0111,0.0116,0.7705,0.3635,direct,88221,90297
direct_vs_group_full,Herzlichen,4,6,10,0.0453,0.0664,-0.0211,-0.497,0.3575,group,88221,90297
direct_vs_group_full,Laut,4,6,10,0.0453,0.0664,-0.0211,-0.497,0.3575,group,88221,90297
direct_vs_group_full,Zeitpunkt,4,6,10,0.0453,0.0664,-0.0211,-0.497,0.3575,group,88221,90297
direct_vs_group_full,\,4,6,10,0.0453,0.0664,-0.0211,-0.497,0.3575,group,88221,90297
direct_vs_group_full,angegeben,4,6,10,0.0453,0.0664,-0.0211,-0.497,0.3575,group,88221,90297
direct_vs_group_full,begrenzt,4,6,10,0.0453,0.0664,-0.0211,-0.497,0.3575,group,88221,90297
direct_vs_group_full,bislang,4,6,10,0.0453,0.0664,-0.0211,-0.497,0.3575,group,88221,90297
direct_vs_group_full,eMed,4,6,10,0.0453,0.0664,-0.0211,-0.497,0.3575,group,88221,90297
direct_vs_group_full,frühzeitig,4,6,10,0.0453,0.0664,-0.0211,-0.497,0.3575,group,88221,90297
direct_vs_group_full,gelassen,4,6,10,0.0453,0.0664,-0.0211,-0.497,0.3575,group,88221,90297
direct_vs_group_full,gezeigt,4,6,10,0.0453,0.0664,-0.0211,-0.497,0.3575,group,88221,90297
direct_vs_group_full,gutes,4,6,10,0.0453,0.0664,-0.0211,-0.497,0.3575,group,88221,90297
direct_vs_group_full,neu,25,30,55,0.2834,0.3322,-0.0489,-0.2248,0.3463,group,88221,90297
direct_vs_group_full,25,8,6,14,0.0907,0.0664,0.0242,0.4206,0.3351,direct,88221,90297
direct_vs_group_full,Therapeutin,8,6,14,0.0907,0.0664,0.0242,0.4206,0.3351,direct,88221,90297
direct_vs_group_full,dokumentieren,8,6,14,0.0907,0.0664,0.0242,0.4206,0.3351,direct,88221,90297
direct_vs_group_full,wünscht,17,21,38,0.1927,0.2326,-0.0399,-0.2634,0.3339,group,88221,90297
direct_vs_group_full,Wir,49,56,105,0.5554,0.6202,-0.0648,-0.1573,0.3184,group,88221,90297
direct_vs_group_full,Wochen,49,56,105,0.5554,0.6202,-0.0648,-0.1573,0.3184,group,88221,90297
direct_vs_group_full,+500g,1,2,3,0.0113,0.0221,-0.0108,-0.7034,0.3169,group,88221,90297
direct_vs_group_full,150,1,2,3,0.0113,0.0221,-0.0108,-0.7034,0.3169,group,88221,90297
direct_vs_group_full,22,1,2,3,0.0113,0.0221,-0.0108,-0.7034,0.3169,group,88221,90297
direct_vs_group_full,25er,1,2,3,0.0113,0.0221,-0.0108,-0.7034,0.3169,group,88221,90297
direct_vs_group_full,2mal,1,2,3,0.0113,0.0221,-0.0108,-0.7034,0.3169,group,88221,90297
direct_vs_group_full,5kg,1,2,3,0.0113,0.0221,-0.0108,-0.7034,0.3169,group,88221,90297
direct_vs_group_full,5mg/Woche,1,2,3,0.0113,0.0221,-0.0108,-0.7034,0.3169,group,88221,90297
direct_vs_group_full,Abnahme,1,2,3,0.0113,0.0221,-0.0108,-0.7034,0.3169,group,88221,90297
direct_vs_group_full,Abwesenheit,1,2,3,0.0113,0.0221,-0.0108,-0.7034,0.3169,group,88221,90297
direct_vs_group_full,Albtraum,1,2,3,0.0113,0.0221,-0.0108,-0.7034,0.3169,group,88221,90297
direct_vs_group_full,Allergie,1,2,3,0.0113,0.0221,-0.0108,-0.7034,0.3169,group,88221,90297
direct_vs_group_full,Alternativen,1,2,3,0.0113,0.0221,-0.0108,-0.7034,0.3169,group,88221,90297
